RowID,Nation,FIS code,Year,Time,Bib,Rank,Athlete,Event Name,Date,URL,FIS Points,Score,Cup Points,Nation Year,Name,Order
10,ITA,9295132,1999,,44,10,CAFFONT Elisa,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,93.60,1:07.07,26,,,
11,CAN,9105518,2005,,25,11,MOISAN Aurelie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,86.40,1:07.23,24,,,
12,AUT,1004920,1973,,41,12,RIEGLER Claudia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,79.20,1:07.42,22,,,
13,SUI,9515213,2004,,18,13,BAETSCHI Laila Ursina,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,72.00,1:08.05,20,,,
14,KOR,9325017,1995,,52,14,JEONG Haerim,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,64.80,1:08.26,18,,,
15,AUT,9055107,2003,,23,15,SCHOEFFMANN Pia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,57.60,1:08.58,16,,,
16,SUI,9515154,1997,,50,16,GASSER Larissa,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,54.00,1:08.70,15,,,
17,ITA,9295158,2003,,32,17,FAVA Elisa,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,50.40,1:09.22,14,,,
18,USA,9535569,2003,,49,18,PFLUM Iris,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,46.80,1:09.66,13,,,
19,CAN,9105371,2000,,43,19,BUCK Kaylie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,43.20,1:10.46,12,,,
20,POL,9435070,1999,,55,20,BUKOWSKA-CHYC Maria,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,39.60,1:11.28,11,,,
21,SUI,9515196,2002,,40,21,HAUSER Ricarda,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,36.00,1:11.34,10,,,
22,SUI,9515236,2007,,19,22,VON SIEBENTHAL Xenia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,32.40,1:11.57,9,,,
23,UKR,9695036,2003,,26,23,HAPATYN Nadiia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,28.80,1:12.24,8,,,
24,USA,9535668,2006,,56,24,DOMINO Grace,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,25.20,1:12.66,7,,,
25,CAN,9105317,1998,,57,25,VAN GRONINGEN Abby,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,21.60,1:12.87,6,,,
26,POL,9435104,2006,,37,26,DAWIDEK Weronika,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,18.00,1:12.97,5,,,
27,ITA,9295200,2004,,38,27,FACHIN Fabiana,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,16.20,1:14.06,4,,,
28,POL,9435094,2004,,58,28,KACICZAK Olga,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,14.40,1:14.17,3,,,
29,POL,9435098,2004,,63,29,PIWOWARCZYK Natasza,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,12.96,1:16.18,2,,,
30,USA,9535541,2001,,67,30,JONES Cecelia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,11.52,1:25.05,1,,,
31,CZE,9155107,2005,,42,31,KECLIKOVA Adela,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,10.08,33.75,"",,,
32,AUT,9055100,2002,,29,32,PICHELKASTNER Jessica,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,9.36,37.12,"",,,
33,POL,9435097,2004,,62,33,POLTORAK Karolina,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,8.64,37.13,"",,,
34,USA,9535431,1999,,54,34,KIZUKA Kaiya,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,7.92,37.28,"",,,
35,CZE,9155137,2007,,64,35,OTIPKOVA Hana,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,7.20,37.90,"",,,
36,CAN,9105491,2004,,60,36,BETTEZ Anne-Laurie,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,7.09,39.77,"",,,
37,SUI,9515198,2002,,68,37,KLEESATTEL Eliane,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,6.98,39.93,"",,,
38,CZE,9155117,2007,,66,38,JECHOVA Linda,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,6.88,40.12,"",,,
39,ITA,9295182,2003,,45,39,VALLE Sofia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,6.77,40.62,"",,,
40,AUT,9055093,2001,,34,40,KAINZ Carmen,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"",41.86,"",,,
41,SUI,9515251,2008,,70,41,DE FILIPPO Giada,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"",42.52,"",,,
42,POL,9435099,2004,,61,42,STOKLOSA Natalia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"",45.31,"",,,
43,KOR,9325092,2007,,69,43,CHO Sumin,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"",47.03,"",,,
44,USA,9535684,2006,,65,"",KIZUKA Akina,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
45,POL,9435100,2005,,59,"",ZAPALA Sonia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
46,POL,9435077,2000,,53,"",KWIATKOWSKA Olimpia,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
47,UKR,1699984,1997,,51,"",MALOVANNA Oleksandra,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
48,AUT,9055101,2002,,28,"",WEIS Miriam,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
49,SUI,9515212,2003,,17,"",BAETSCHI Flurina Neva,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
50,JPN,1543464,1983,,48,"",TAKEUCHI Tomoka,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
51,UKR,9695023,2001,,35,"",BODNARUK Vita,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
52,JPN,9305427,2003,,31,"",MIKI Tsubaki,European Cup St. Moritz (SUI),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21651,"","","",,,
1,POL,9430191,2004,,41,1,WILK Michal,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,70.00,54.71,,,,
2,CZE,1695463,1977,,43,2,KUH Vojtech,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,56.00,56.48,,,,
3,CZE,9150213,1981,,31,3,URBAN Ales,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,42.00,56.55,,,,
4,CZE,9150387,2007,,38,4,KLEIN Krystof,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,35.00,57.50,,,,
5,CZE,9150196,1979,,49,5,KECLIK Jiri,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,31.50,58.06,,,,
6,POL,9430208,2006,,40,6,KULPINSKI Anatol,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,28.00,58.24,,,,
7,CZE,1696045,1971,,32,7,SONKA Jiri,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,25.20,59.14,,,,
8,CZE,1473042,1980,,37,8,BRUZEK Viktor,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,22.40,59.52,,,,
9,CZE,1698664,1975,,34,9,GLAJCH Martin,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,20.30,1:01.51,,,,
10,POL,9430206,2006,,46,10,KACICZAK Bartlomiej,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,18.20,1:01.56,,,,
11,CZE,9150221,1973,,48,11,TULACH Jaroslav,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,16.80,1:02.82,,,,
12,CZE,9150198,1977,,39,12,KLEIN Tomas,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,15.40,1:03.76,,,,
13,POL,9430207,2006,,33,13,SLEDZ Stanislaw,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,14.00,1:06.87,,,,
14,CZE,9150015,1984,,42,14,RYS Michal,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,12.60,1:09.70,,,,
15,CZE,9150184,1971,,45,15,SKRIPSKY Jan,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,11.20,1:10.90,,,,
16,CZE,9150162,1984,,44,16,KRBEC Ondrej,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,10.50,1:13.93,,,,
17,CZE,9150347,1972,,47,17,KOZELSKY Radek,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,9.80,1:16.12,,,,
18,POL,9430193,2004,,36,18,MIKOLAJCZYK Maciej,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,"",25.53,,,,
19,CZE,9150343,2006,,35,"",TULACH Ondrej,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21796,"","",,,,
1,CZE,9150345,2008,,23,1,MARES Filip,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,50.00,54.06,,,,
2,CZE,9150336,2004,,22,2,KRAUTMAN Christopher Joseph,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,40.00,55.72,,,,
3,CZE,9150317,2004,,21,3,KRUPA Adam,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,30.00,55.93,,,,
4,HUN,9240046,2005,,27,4,SZABO Marcell,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,25.00,1:03.11,,,,
5,POL,9430231,2008,,26,5,KULESZA Antoni,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,22.50,1:04.38,,,,
6,CZE,9150344,2006,,28,6,SONKA Antonin,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,20.00,1:06.40,,,,
7,CZE,9150394,2008,,25,7,DYBAL Marek,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,18.00,1:22.63,,,,
8,CZE,9150316,2004,,24,8,BIEGEL Benjamin,Junior Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21798,16.00,30.01,,,,
1,CZE,9155072,2003,,3,1,MADEROVA Zuzana,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,180.00,56.04,,,,
2,CZE,9155110,2006,,1,2,BIEGELOVA Sofie,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,144.00,58.32,,,,
3,CZE,9155116,2006,,4,3,MARESOVA Emma Maya,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,108.00,58.80,,,,
4,POL,9435111,2007,,2,4,PIWOWARCZYK Nadia,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,90.00,59.26,,,,
5,POL,9435095,2004,,6,5,KULA Maria,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,81.00,1:02.05,,,,
6,POL,9435112,2007,,7,6,BUCKA Nicole,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,72.00,1:02.10,,,,
7,CZE,9155149,2008,,8,7,KOZELSKA Ivana,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,64.80,1:02.65,,,,
8,POL,9435117,2008,,10,8,KACICZAK Martyna,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,57.60,1:05.17,,,,
9,CZE,9155148,2008,,9,9,KOZELSKA Adela,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,52.20,1:05.49,,,,
10,CZE,9155112,2005,,11,10,HRONKOVA Lucie,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,46.80,1:08.63,,,,
11,CZE,9155108,2005,,5,11,KECLIKOVA Barbora,FIS Spindleruv Mlyn (CZE),2024-03-16,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21795,"",1:10.44,,,,
1,POL,9430208,2006,,32,1,KULPINSKI Anatol,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,70.00,,,,,
2,POL,9430193,2004,,33,2,MIKOLAJCZYK Maciej,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,56.00,,,,,
3,CZE,9150343,2006,,36,3,TULACH Ondrej,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,42.00,,,,,
4,CZE,9150387,2007,,34,4,KLEIN Krystof,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,35.00,,,,,
5,CZE,9150213,1981,,37,5,URBAN Ales,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,31.50,,,,,
6,CZE,1696045,1971,,41,6,SONKA Jiri,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,28.00,,,,,
7,POL,9430191,2004,,38,7,WILK Michal,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,25.20,,,,,
8,CZE,9150196,1979,,48,8,KECLIK Jiri,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,22.40,,,,,
9,POL,9430207,2006,,39,9,SLEDZ Stanislaw,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,20.30,,,,,
10,CZE,1695463,1977,,42,10,KUH Vojtech,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,18.20,,,,,
11,CZE,1473042,1980,,35,11,BRUZEK Viktor,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,16.80,,,,,
12,CZE,9150221,1973,,47,12,TULACH Jaroslav,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,15.40,,,,,
13,CZE,9150184,1971,,45,13,SKRIPSKY Jan,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,14.00,,,,,
14,CZE,9150015,1984,,40,14,RYS Michal,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,12.60,,,,,
15,CZE,9150162,1984,,44,15,KRBEC Ondrej,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,11.20,,,,,
16,POL,9430206,2006,,31,16,KACICZAK Bartlomiej,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,10.50,,,,,
17,CZE,9150347,1972,,46,17,KOZELSKY Radek,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,"",,,,,
18,"",KLEIN Tomas,CZE,,9150198,"",1977,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21800,,,,,,
1,CZE,9150317,2004,,18,1,KRUPA Adam,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,50.00,,,,,
2,CZE,9150345,2008,,17,2,MARES Filip,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,40.00,,,,,
3,CZE,9150316,2004,,16,3,BIEGEL Benjamin,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,30.00,,,,,
4,CZE,9150344,2006,,19,4,SONKA Antonin,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,25.00,,,,,
5,HUN,9240046,2005,,20,5,SZABO Marcell,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,22.50,,,,,
6,POL,9430231,2008,,21,6,KULESZA Antoni,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,20.00,,,,,
7,CZE,9150394,2008,,22,7,DYBAL Marek,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,18.00,,,,,
8,CZE,9150336,2004,,15,8,KRAUTMAN Christopher Joseph,Junior Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21802,16.00,,,,,
1,CZE,9155071,2003,,4,1,SONKOVA Klara,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,90.00,,,,,
2,CZE,9155116,2006,,3,2,MARESOVA Emma Maya,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,72.00,,,,,
3,POL,9435111,2007,,8,3,PIWOWARCZYK Nadia,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,54.00,,,,,
4,CZE,9155098,2004,,13,4,ZVIRECI Jana,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,45.00,,,,,
5,CZE,9155110,2006,,7,5,BIEGELOVA Sofie,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,40.50,,,,,
6,POL,9435112,2007,,9,6,BUCKA Nicole,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,36.00,,,,,
7,POL,9435095,2004,,5,7,KULA Maria,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,32.40,,,,,
8,CZE,9155102,2004,,14,8,POLIDOROVA Linda,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,28.80,,,,,
9,CZE,9155108,2005,,2,9,KECLIKOVA Barbora,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,26.10,,,,,
10,POL,9435117,2008,,11,10,KACICZAK Martyna,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,23.40,,,,,
11,CZE,9155149,2008,,1,11,KOZELSKA Ivana,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,21.60,,,,,
12,CZE,9155148,2008,,10,12,KOZELSKA Adela,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,19.80,,,,,
13,CZE,9155112,2005,,12,13,HRONKOVA Lucie,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,"",,,,,
14,"",MADEROVA Zuzana,CZE,,9155072,"",2003,FIS Spindleruv Mlyn (CZE),2024-03-17,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21799,,,,,,
